incoming_channel_id,outgoing_channel_id,amount_in_msat,amount_out_msat,expiry_in_height,expiry_out_height,incoming_endorsed,forwarding_outcome,incoming_revenue,outgoing_reputation,htlc_risk,in_flight_risk,slots_available,liquidity_available
357341279092736,336450558164992,17206,15169,340,200,Unendorsed,Unendorsed,1961072,10640903,4615842,0,241,1000000000
358440790720512,384829069787136,2009,1007,550,328,Endorsed,Endorsed,1080833,29633358,3673332,0,0,0
357341279092736,336450558164992,121608,119310,340,200,Unendorsed,Unendorsed,1962664,10642738,5207268,0,241,1000000000
336450558164992,358440790720512,7418,7418,160,80,Unendorsed,Unendorsed,1184965,0,0,0,241,10000000000
357341279092736,336450558164992,32755,30679,340,200,Unendorsed,Unendorsed,1964830,10644977,4704216,0,241,1000000000
336450558164992,358440790720512,93596,93596,160,80,Unendorsed,Unendorsed,1185822,0,0,0,241,10000000000
357341279092736,336450558164992,27424,25361,340,200,Unendorsed,Unendorsed,1964832,10646117,4674758,0,241,1000000000
358440790720512,384829069787136,2009,1007,550,328,Endorsed,Endorsed,1079461,29630221,3673332,0,0,0
357341279092736,336450558164992,26032,23973,340,200,Unendorsed,Unendorsed,1966725,10648104,4665694,0,241,1000000000
336450558164992,357341279092736,9382,9382,364,284,Unendorsed,Unendorsed,1189708,0,0,0,241,5000000000
357341279092736,384829069787136,2049,1047,550,328,Endorsed,Endorsed,1968623,29629988,3673332,0,0,0
357341279092736,336450558164992,38634,36543,340,200,Unendorsed,Unendorsed,1968513,10650041,4738206,0,241,1000000000
358440790720512,384829069787136,2047,1045,606,384,Endorsed,Endorsed,1079232,29629698,4048080,0,0,0
358440790720512,384829069787136,2009,1007,550,328,Endorsed,Endorsed,1079095,29629385,3673332,0,0,0
357341279092736,336450558164992,14737,12706,340,200,Unendorsed,Unendorsed,1969613,10651686,4602246,0,241,1000000000
336450558164992,358440790720512,136676,136676,160,80,Unendorsed,Unendorsed,1191105,0,0,0,241,10000000000
357341279092736,384829069787136,2006,1004,550,328,Endorsed,Endorsed,1971257,29628125,3673332,0,0,0
357341279092736,336450558164992,63853,61699,340,200,Unendorsed,Unendorsed,1970496,10653200,4880964,0,241,1000000000
357341279092736,384829069787136,2022,1020,550,328,Endorsed,Endorsed,1972499,29626983,3673332,0,0,0
336450558164992,357341279092736,27623,27623,364,284,Unendorsed,Unendorsed,1193914,0,0,0,241,5000000000
358440790720512,384829069787136,2041,1039,550,328,Endorsed,Endorsed,1077263,29625190,3673332,0,0,0
357341279092736,384829069787136,2050,1048,550,328,Endorsed,Endorsed,1970674,29624698,3673332,0,0,0
358440790720512,384829069787136,13221,12197,566,344,Endorsed,Endorsed,1076897,29624350,3863552,0,0,0
357341279092736,384829069787136,2010,1008,550,328,Endorsed,Endorsed,1970340,29624279,3673332,0,0,0
358440790720512,384829069787136,2007,1005,550,328,Endorsed,Endorsed,1076733,29623974,3673332,0,0,0
358440790720512,384829069787136,2033,1031,550,328,Endorsed,Endorsed,1076668,29623826,3673332,0,0,0
358440790720512,384829069787136,2023,1021,550,328,Endorsed,Endorsed,1076597,29623665,3673332,0,0,0
336450558164992,358440790720512,1477,1477,160,80,Unendorsed,Unendorsed,1192778,0,0,0,241,10000000000
357341279092736,384829069787136,2096,1094,550,328,Endorsed,Endorsed,1969596,29623349,3673332,0,0,0
357341279092736,384829069787136,2030,1028,550,328,Endorsed,Endorsed,1969186,29622836,3673332,0,0,0
336450558164992,358440790720512,39537,39537,160,80,Unendorsed,Unendorsed,1192154,0,0,0,241,10000000000
358440790720512,384829069787136,2019,1017,550,328,Endorsed,Endorsed,1075857,29621969,3673332,0,0,0
358440790720512,384829069787136,2017,1015,550,328,Endorsed,Endorsed,1075674,29621550,3673332,0,0,0
357341279092736,336450558164992,3275,1272,340,200,Unendorsed,Unendorsed,1967943,10653233,4538798,0,241,1000000000
358440790720512,384829069787136,2021,1019,550,328,Endorsed,Endorsed,1075500,29621151,3673332,0,0,0
336450558164992,358440790720512,39846,39846,160,80,Unendorsed,Unendorsed,1193589,0,0,0,241,10000000000
358440790720512,384829069787136,2020,1018,550,328,Endorsed,Endorsed,1075174,29620404,3673332,0,0,0
336450558164992,358440790720512,79040,79040,160,80,Unendorsed,Unendorsed,1193085,0,0,0,241,10000000000
336450558164992,358440790720512,32005,32005,160,80,Unendorsed,Unendorsed,1192880,0,0,0,241,10000000000
336450558164992,358440790720512,202754,202754,160,80,Unendorsed,Unendorsed,1192348,0,0,0,241,10000000000
336450558164992,358440790720512,4112,4112,160,80,Unendorsed,Unendorsed,1191989,0,0,0,241,10000000000
357341279092736,384829069787136,2004,1002,550,328,Endorsed,Endorsed,1966937,29617505,3673332,0,0,0
357341279092736,384829069787136,2016,1014,550,328,Endorsed,Endorsed,1966499,29616955,3673332,0,0,0
336450558164992,357341279092736,1551,1551,364,284,Unendorsed,Unendorsed,1191374,0,0,0,241,5000000000
358440790720512,384829069787136,2010,1008,550,328,Endorsed,Endorsed,1073321,29616146,3673332,0,0,0
358440790720512,384829069787136,2011,1009,550,328,Endorsed,Endorsed,1073082,29615597,3673332,0,0,0
358440790720512,384829069787136,2005,1003,550,328,Endorsed,Endorsed,1072988,29615381,3673332,0,0,0
336450558164992,358440790720512,28930,28930,512,432,Unendorsed,Unendorsed,1190838,0,0,0,241,10000000000
357341279092736,336450558164992,183523,181071,340,200,Unendorsed,Unendorsed,1964725,10652880,5556232,0,241,1000000000
357341279092736,384829069787136,2006,1004,550,328,Endorsed,Endorsed,1967111,29614644,3673332,0,0,0
358440790720512,384829069787136,2007,1005,550,328,Endorsed,Endorsed,1072632,29614563,3673332,0,0,0
358440790720512,384829069787136,2007,1005,550,328,Endorsed,Endorsed,1072546,29614366,3673332,0,0,0
357341279092736,336450558164992,5849,3840,340,200,Unendorsed,Unendorsed,1966856,10655187,4552394,0,241,1000000000
358440790720512,384829069787136,2012,1010,550,328,Endorsed,Endorsed,1072511,29614286,3673332,0,0,0
357341279092736,384829069787136,2007,1005,550,328,Endorsed,Endorsed,1968658,29614066,3673332,0,0,0
357341279092736,384829069787136,2073,1071,550,328,Endorsed,Endorsed,1968384,29613723,3673332,0,0,0
358440790720512,384829069787136,2075,1073,550,328,Endorsed,Endorsed,1072125,29613399,3673332,0,0,0
358440790720512,384829069787136,2009,1007,550,328,Endorsed,Endorsed,1072039,29613200,3673332,0,0,0
358440790720512,384829069787136,2032,1030,550,328,Endorsed,Endorsed,1072002,29613114,3673332,0,0,0
358440790720512,384829069787136,2004,1002,550,328,Endorsed,Endorsed,1071704,29612428,3673332,0,0,0
336450558164992,357341279092736,3598,3598,364,284,Unendorsed,Unendorsed,1193917,0,0,0,241,5000000000
336450558164992,358440790720512,8983,8983,160,80,Unendorsed,Unendorsed,1193757,0,0,0,241,10000000000
357341279092736,336450558164992,3305,1302,340,200,Unendorsed,Unendorsed,1966819,10656272,4538798,0,241,1000000000
336450558164992,358440790720512,3206,3206,160,80,Unendorsed,Unendorsed,1195465,0,0,0,241,10000000000
358440790720512,384829069787136,2052,1050,606,384,Endorsed,Endorsed,1070981,29610760,4048080,0,0,0
358440790720512,384829069787136,2054,1052,550,328,Endorsed,Endorsed,1070780,29610296,3673332,0,0,0
358440790720512,384829069787136,2010,1008,550,328,Endorsed,Endorsed,1070403,29609426,3673332,0,0,0
357341279092736,384829069787136,2019,1017,550,328,Endorsed,Endorsed,1966881,29609325,3673332,0,0,0
357341279092736,336450558164992,26260,24200,340,200,Unendorsed,Unendorsed,1966687,10657311,4667960,0,241,1000000000
358440790720512,384829069787136,2060,1058,550,328,Endorsed,Endorsed,1069978,29608445,3673332,0,0,0
357341279092736,336450558164992,10238,8218,340,200,Unendorsed,Unendorsed,1968041,10659052,4577320,0,241,1000000000
357341279092736,384829069787136,2019,1017,550,328,Endorsed,Endorsed,1969683,29607722,3673332,0,0,0
336450558164992,358440790720512,786617,786617,512,432,Unendorsed,Unendorsed,1197595,0,0,0,241,10000000000
336450558164992,358440790720512,18976,18976,160,80,Unendorsed,Unendorsed,1197119,0,0,0,241,10000000000
336450558164992,358440790720512,1800,1800,160,80,Unendorsed,Unendorsed,1197080,0,0,0,241,10000000000
358440790720512,384829069787136,2024,1022,550,328,Endorsed,Endorsed,1068473,29604972,3673332,0,0,0
336450558164992,358440790720512,128811,128811,160,80,Unendorsed,Unendorsed,1196274,0,0,0,241,10000000000
358440790720512,384829069787136,2004,1002,550,328,Endorsed,Endorsed,1068163,29604256,3673332,0,0,0
357341279092736,336450558164992,4345,2340,340,200,Unendorsed,Unendorsed,1966544,10659484,4543330,0,241,1000000000
358440790720512,384829069787136,2043,1041,550,328,Endorsed,Endorsed,1067889,29603623,3673332,0,0,0
358440790720512,384829069787136,2015,1013,550,328,Endorsed,Endorsed,1067854,29603541,3673332,0,0,0
336450558164992,357341279092736,2800213,2800213,364,284,Unendorsed,Unendorsed,1197719,0,0,0,241,5000000000
358440790720512,384829069787136,2005,1003,550,328,Endorsed,Endorsed,1067731,29603257,3673332,0,0,0
336450558164992,358440790720512,10394506,10394506,160,80,Unendorsed,Unendorsed,1197520,0,0,0,241,10000000000
336450558164992,358440790720512,40286,40286,160,80,Unendorsed,Unendorsed,1197098,0,0,0,241,10000000000
358440790720512,384829069787136,2004,1002,550,328,Endorsed,Endorsed,1066992,29601549,3673332,0,0,0
336450558164992,358440790720512,11749229,11749229,512,432,Unendorsed,Unendorsed,1196497,0,0,0,241,10000000000
357341279092736,384829069787136,2009,1007,550,328,Endorsed,Endorsed,1966221,29600866,3673332,0,0,0
357341279092736,336450558164992,4104,2099,340,200,Unendorsed,Unendorsed,1965475,10660100,4543330,0,241,1000000000
357341279092736,336450558164992,11880,9856,340,200,Unendorsed,Unendorsed,1967413,10662074,4586384,0,241,1000000000
358440790720512,384829069787136,2021,1019,550,328,Endorsed,Endorsed,1065926,29599082,3673332,0,0,0
357341279092736,384829069787136,2012,1010,550,328,Endorsed,Endorsed,1968706,29598928,3673332,0,0,0
357341279092736,384829069787136,2010,1008,550,328,Endorsed,Endorsed,1968207,29598303,3673332,0,0,0
358440790720512,384829069787136,2012,1010,550,328,Endorsed,Endorsed,1065335,29597714,3673332,0,0,0
358440790720512,384829069787136,2003,1001,550,328,Endorsed,Endorsed,1065084,29597132,3673332,0,0,0
357341279092736,384829069787136,2068,1066,550,328,Endorsed,Endorsed,1966625,29596319,3673332,0,0,0
336450558164992,358440790720512,68275,68275,160,80,Unendorsed,Unendorsed,1198158,0,0,0,241,10000000000
357341279092736,384829069787136,2013,1011,550,328,Endorsed,Endorsed,1965974,29595502,3673332,0,0,0
358440790720512,384829069787136,2003,1001,550,328,Endorsed,Endorsed,1064313,29595347,3673332,0,0,0
336450558164992,358440790720512,2941,2941,160,80,Unendorsed,Unendorsed,1197627,0,0,0,241,10000000000
358440790720512,384829069787136,2003,1001,550,328,Endorsed,Endorsed,1064142,29594953,3673332,0,0,0
358440790720512,384829069787136,2033,1031,550,328,Endorsed,Endorsed,1064086,29594823,3673332,0,0,0
357341279092736,384829069787136,2007,1005,550,328,Endorsed,Endorsed,1965303,29594662,3673332,0,0,0
358440790720512,384829069787136,2089,1087,550,328,Endorsed,Endorsed,1063796,29594151,3673332,0,0,0
357341279092736,384829069787136,2085,1083,606,384,Endorsed,Endorsed,1964427,29593561,4048080,0,0,0
357341279092736,384829069787136,2053,1051,550,328,Endorsed,Endorsed,1963756,29592719,3673332,0,0,0
357341279092736,384829069787136,2004,1002,550,328,Endorsed,Endorsed,1963686,29592630,3673332,0,0,0
357341279092736,384829069787136,2036,1034,550,328,Endorsed,Endorsed,1963201,29592021,3673332,0,0,0
357341279092736,336450558164992,3361,1358,340,200,Unendorsed,Unendorsed,1962631,10661021,4538798,0,241,1000000000
336450558164992,358440790720512,2389,2389,160,80,Unendorsed,Unendorsed,1197800,0,0,0,241,10000000000
357341279092736,336450558164992,3234,1231,340,200,Unendorsed,Unendorsed,1964493,10662960,4538798,0,241,1000000000
358440790720512,384829069787136,2023,1021,550,328,Endorsed,Endorsed,1061986,29589951,3673332,0,0,0
357341279092736,384829069787136,2011,1009,550,328,Endorsed,Endorsed,1965496,29589874,3673332,0,0,0
336450558164992,358440790720512,2957,2957,160,80,Unendorsed,Unendorsed,1199097,0,0,0,241,10000000000
357341279092736,384829069787136,2018,1016,550,328,Endorsed,Endorsed,1965106,29589385,3673332,0,0,0
358440790720512,384829069787136,2005,1003,550,328,Endorsed,Endorsed,1061643,29589154,3673332,0,0,0
358440790720512,384829069787136,2003,1001,550,328,Endorsed,Endorsed,1061566,29588977,3673332,0,0,0
358440790720512,384829069787136,2570,1567,606,384,Endorsed,Endorsed,1061313,29588390,4052120,0,0,0
358440790720512,384829069787136,2004,1002,550,328,Endorsed,Endorsed,1061078,29587844,3673332,0,0,0
357341279092736,384829069787136,2010,1008,550,328,Endorsed,Endorsed,1963245,29587050,3673332,0,0,0
357341279092736,384829069787136,2022,1020,550,328,Endorsed,Endorsed,1963181,29586970,3673332,0,0,0
358440790720512,384829069787136,2023,1021,550,328,Endorsed,Endorsed,1060614,29586765,3673332,0,0,0
357341279092736,384829069787136,2015,1013,550,328,Endorsed,Endorsed,1962914,29586634,3673332,0,0,0
357341279092736,384829069787136,2035,1033,550,328,Endorsed,Endorsed,1962460,29586063,3673332,0,0,0
358440790720512,384829069787136,2003,1001,550,328,Endorsed,Endorsed,1059865,29585024,3673332,0,0,0
357341279092736,384829069787136,2087,1085,550,328,Endorsed,Endorsed,1961236,29584526,3673332,0,0,0
336450558164992,358440790720512,5270,5270,512,432,Unendorsed,Unendorsed,1196368,0,0,0,241,10000000000
357341279092736,384829069787136,2007,1005,550,328,Endorsed,Endorsed,1960949,29584165,3673332,0,0,0
358440790720512,384829069787136,2004,1002,550,328,Endorsed,Endorsed,1059401,29583945,3673332,0,0,0
357341279092736,336450558164992,4522,2516,340,200,Unendorsed,Unendorsed,1960760,10662367,4545596,0,241,1000000000
336450558164992,357341279092736,4012,4012,364,284,Unendorsed,Unendorsed,1198123,0,0,0,241,5000000000
358440790720512,384829069787136,2005,1003,550,328,Endorsed,Endorsed,1059260,29583616,3673332,0,0,0
336450558164992,358440790720512,5822,5822,160,80,Unendorsed,Unendorsed,1198025,0,0,0,241,10000000000
357341279092736,336450558164992,8665,6649,340,200,Unendorsed,Unendorsed,1961496,10663798,4568256,0,241,1000000000
358440790720512,384829069787136,2008,1006,550,328,Endorsed,Endorsed,1058457,29581746,3673332,0,0,0
357341279092736,384829069787136,2003,1001,550,328,Endorsed,Endorsed,1962515,29581081,3673332,0,0,0
358440790720512,384829069787136,2039,1037,550,328,Endorsed,Endorsed,1058053,29580806,3673332,0,0,0
336450558164992,358440790720512,25921,25921,160,80,Unendorsed,Unendorsed,1198555,0,0,0,241,10000000000
358440790720512,384829069787136,2005,1003,550,328,Endorsed,Endorsed,1057878,29580398,3673332,0,0,0
357341279092736,384829069787136,2035,1033,550,328,Endorsed,Endorsed,1961643,29579984,3673332,0,0,0
