incoming_channel_id,outgoing_channel_id,amount_in_msat,amount_out_msat,expiry_in_height,expiry_out_height,incoming_endorsed,forwarding_outcome,incoming_revenue,outgoing_reputation,htlc_risk,in_flight_risk,slots_available,liquidity_available
421112953503744,409018325598208,5221,4217,200,120,Unendorsed,Unendorsed,14227128577,12303030,1338332,0,241,12500000000
420013441875968,415615395364864,1591,591,328,184,Unendorsed,Unendorsed,62554387784,104658846,2186000,0,241,49997500000
420013441875968,415615395364864,12227,11216,328,184,Unendorsed,Unendorsed,62550070517,104659244,2210046,0,241,49997500000
409018325598208,415615395364864,1692,692,328,184,Unendorsed,Unendorsed,8178211727,104659945,2186000,0,241,49997500000
412316860481536,415615395364864,326893,325568,328,184,Unendorsed,Unendorsed,23908787246,104660776,2896450,0,241,49997500000
415615395364864,412316860481536,799538,799538,80,40,Unendorsed,Unendorsed,44703606910,0,0,0,241,50000000000
412316860481536,415615395364864,11839,10829,448,304,Unendorsed,Unendorsed,23902444505,104659786,3015860,0,241,49997500000
421112953503744,415615395364864,7394,6388,408,264,Unendorsed,Unendorsed,14218018169,104659844,2736320,0,241,49997500000
412316860481536,415615395364864,1667,667,328,184,Unendorsed,Unendorsed,23899344926,104659665,2186000,0,241,49997500000
412316860481536,415615395364864,1030,30,328,184,Unendorsed,Unendorsed,23897836124,104661120,2186000,0,241,49997500000
421112953503744,415615395364864,2283920,2280642,368,224,Unendorsed,Unendorsed,14216591162,104660974,8040934,0,241,49997500000
409018325598208,412316860481536,518051,518051,80,40,Unendorsed,Unendorsed,8173145023,0,0,0,241,50000000000
412316860481536,411217348853760,37778,37760,494,414,Unendorsed,NoResources,23894355887,1364096,59274,0,0,0
412316860481536,415615395364864,5804,4800,364,220,Unendorsed,Unendorsed,23890548556,104662737,2435704,0,241,49997500000
412316860481536,415615395364864,72924,71853,368,224,Unendorsed,Unendorsed,23886432341,104662237,2627163,0,241,49997500000
409018325598208,415615395364864,1211,211,328,184,Unendorsed,Unendorsed,8170332971,104662160,2186000,0,241,49997500000
415615395364864,412316860481536,1794,1794,80,40,Unendorsed,Unendorsed,44660018751,0,0,0,241,50000000000
415615395364864,412316860481536,2549,2549,80,40,Unendorsed,Unendorsed,44658532341,0,0,0,241,50000000000
415615395364864,412316860481536,145120,145120,80,40,Unendorsed,Unendorsed,44658404747,0,0,0,241,50000000000
415615395364864,412316860481536,134226,134226,80,40,Unendorsed,Unendorsed,44656025679,0,0,0,241,50000000000
412316860481536,409018325598208,555538,553985,200,120,Unendorsed,Unendorsed,23882901116,12302651,2070149,0,241,12500000000
409018325598208,415615395364864,1771,771,328,184,Unendorsed,Unendorsed,8168390563,104662154,2186000,0,241,49997500000
421112953503744,415615395364864,6871,5866,328,184,Unendorsed,Unendorsed,14204286956,104661772,2196930,0,241,49997500000
412316860481536,415615395364864,1088,88,328,184,Unendorsed,Unendorsed,23876364578,104661630,2186000,0,241,49997500000
412316860481536,415615395364864,7164298,7156150,328,184,Unendorsed,Unendorsed,23875474520,104663309,17811528,0,241,49997500000
420013441875968,415615395364864,17545,16529,328,184,Unendorsed,Unendorsed,62458622464,104663192,2220976,0,241,49997500000
420013441875968,412316860481536,4157,4157,80,40,Unendorsed,Unendorsed,62456511811,0,0,0,241,50000000000
412316860481536,411217348853760,20717015,20706662,726,646,Unendorsed,NoResources,23874267964,1364000,50108520,0,0,0
420013441875968,415615395364864,1961,961,328,184,Unendorsed,Unendorsed,62446609647,104670678,2186000,0,241,49997500000
412316860481536,415615395364864,69243,68175,364,220,Unendorsed,Unendorsed,23869094171,104671139,2590968,0,241,49997500000
415615395364864,412316860481536,9232,9232,80,40,Unendorsed,Unendorsed,44629066564,0,0,0,241,50000000000
420013441875968,415615395364864,526175,524651,328,184,Unendorsed,Unendorsed,62427978866,104670143,3331464,0,241,49997500000
409018325598208,415615395364864,1005,5,328,184,Unendorsed,Unendorsed,8162197199,104671297,2186000,0,241,49997500000
412316860481536,415615395364864,1001,1,328,184,Unendorsed,Unendorsed,23861779208,104672056,2186000,0,241,49997500000
409018325598208,415615395364864,1011,11,328,184,Unendorsed,Unendorsed,8161912318,104671991,2186000,0,241,49997500000
421112953503744,415615395364864,12438,11427,328,184,Unendorsed,Unendorsed,14194815568,104673713,2210046,0,241,49997500000
412316860481536,415615395364864,1269,269,328,184,Unendorsed,Unendorsed,23857878978,104673640,2186000,0,241,49997500000
421112953503744,415615395364864,5071,4067,368,224,Unendorsed,Unendorsed,14192044863,104674020,2462812,0,241,49997500000
412316860481536,415615395364864,3122,2120,364,220,Unendorsed,Unendorsed,23856053021,104673972,2430852,0,241,49997500000
415615395364864,412316860481536,11168,11168,80,40,Unendorsed,Unendorsed,44604081198,0,0,0,241,50000000000
415615395364864,412316860481536,14454,14454,80,40,Unendorsed,Unendorsed,44601956053,0,0,0,241,50000000000
409018325598208,415615395364864,1029,29,328,184,Unendorsed,Unendorsed,8158966085,104674857,2186000,0,241,49997500000
415615395364864,412316860481536,11487,11487,80,40,Unendorsed,Unendorsed,44592941575,0,0,0,241,50000000000
415615395364864,412316860481536,10226,10226,80,40,Unendorsed,Unendorsed,44591936204,0,0,0,241,50000000000
409018325598208,411217348853760,2176,2175,300,220,Unendorsed,NoResources,8157443759,1363877,2000,0,0,0
412316860481536,415615395364864,6637,5632,328,184,Unendorsed,Unendorsed,23848248864,104674124,2196930,0,241,49997500000
415615395364864,412316860481536,1525,1525,80,40,Unendorsed,Unendorsed,44588597320,0,0,0,241,50000000000
412316860481536,415615395364864,66517,65452,328,184,Unendorsed,Unendorsed,23845503498,104674125,2328090,0,241,49997500000
421112953503744,415615395364864,1670,670,328,184,Unendorsed,Unendorsed,14185651495,104674101,2186000,0,241,49997500000
412316860481536,409018325598208,902619,900719,200,120,Unendorsed,Unendorsed,23842767746,12302479,2532700,0,241,12500000000
409018325598208,415615395364864,1011,11,328,184,Unendorsed,Unendorsed,8153932720,104673542,2186000,0,241,49997500000
420013441875968,415615395364864,1333,333,328,184,Unendorsed,Unendorsed,62357717445,104673931,2186000,0,241,49997500000
409018325598208,412316860481536,77205,77205,80,40,Unendorsed,Unendorsed,8151506204,0,0,0,241,50000000000
412316860481536,415615395364864,1058,58,328,184,Unendorsed,Unendorsed,23828881181,104672107,2186000,0,241,49997500000
420013441875968,415615395364864,2672,1671,328,184,Unendorsed,Unendorsed,62336883804,104672016,2188186,0,241,49997500000
420013441875968,415615395364864,2003,1002,328,184,Unendorsed,Unendorsed,62334853573,104673733,2188186,0,241,49997500000
421112953503744,415615395364864,1516,516,328,184,Unendorsed,Unendorsed,14172918917,104673335,2186000,0,241,49997500000
