incoming_channel_id,outgoing_channel_id,amount_in_msat,amount_out_msat,expiry_in_height,expiry_out_height,incoming_endorsed,forwarding_outcome,incoming_revenue,outgoing_reputation,htlc_risk,in_flight_risk,slots_available,liquidity_available
415615395364864,414515883737088,14118,12088,220,80,Unendorsed,Unendorsed,49168184,89410450,2975980,0,241,49997500000
381530534903808,377132488392704,129797,128733,264,120,Unendorsed,Unendorsed,21761476,3121749,1872640,0,241,350000000
415615395364864,414515883737088,2382,382,220,80,Unendorsed,Unendorsed,49157131,89410497,2932000,0,241,49997500000
415615395364864,414515883737088,201929,199431,220,80,Unendorsed,Unendorsed,49157631,89412269,3662068,0,241,49997500000
399122720948224,351843720953856,5874,4872,184,40,Unendorsed,Unendorsed,16977072,6713492,1228452,0,241,500000000
381530534903808,399122720948224,5477,4473,224,80,Unendorsed,Unendorsed,21752741,100606243,1498972,0,241,50000000000
414515883737088,415615395364864,272755,272551,229,189,Unendorsed,Unendorsed,37228950,85122871,311304,0,241,49997500000
415615395364864,381530534903808,1644,644,264,120,Unendorsed,Unendorsed,49136513,58519655,1760000,0,241,25000000000
415615395364864,414515883737088,2788,787,220,80,Unendorsed,Unendorsed,49135698,89410881,2933466,0,241,49997500000
381530534903808,415615395364864,4232,4229,229,189,Unendorsed,Unendorsed,21743057,85119861,4578,0,241,49997500000
394724674437120,414515883737088,2169,169,220,80,Unendorsed,Unendorsed,15052670,89410139,2932000,0,241,49997500000
415615395364864,414515883737088,5277,3269,220,80,Unendorsed,Unendorsed,49117085,89411756,2943728,0,241,49997500000
415615395364864,399122720948224,24049,23026,224,80,Unendorsed,Unendorsed,49117857,100601712,1527339,0,241,50000000000
414515883737088,415615395364864,5402,5398,229,189,Unendorsed,Unendorsed,37211791,85118623,6104,0,241,49997500000
414515883737088,381530534903808,1734,734,264,120,Unendorsed,Unendorsed,37211773,58518049,1760000,0,241,25000000000
414515883737088,394724674437120,3252,2251,344,200,Unendorsed,Unendorsed,37211520,42219538,2295293,0,241,50000000000
415615395364864,399122720948224,3183,2181,224,80,Unendorsed,Unendorsed,49110951,100601381,1495986,0,241,50000000000
414515883737088,415615395364864,2149145861,2147535210,332,292,Unendorsed,NoResources,37206331,85117204,3564370663,0,241,49997500000
415615395364864,399122720948224,17952,16936,224,80,Unendorsed,Unendorsed,49107021,100601541,1516888,0,241,50000000000
377132488392704,414515883737088,13252,11224,220,80,Unendorsed,Unendorsed,775884,89411580,2973048,0,241,49997500000
