incoming_channel_id,outgoing_channel_id,amount_in_msat,amount_out_msat,expiry_in_height,expiry_out_height,incoming_endorsed,forwarding_outcome,incoming_revenue,outgoing_reputation,htlc_risk,in_flight_risk,slots_available,liquidity_available
335351046537216,400222232576000,1016,16,328,184,Endorsed,NoReputation,1929471,70593322,2186000,70359080,241,50000000000
411217348853760,385928581414912,4256,3250,726,504,Endorsed,Endorsed,1807943,10593468,4869040,0,241,1000000000
373833953509376,400222232576000,2153071610,2150921840,476,332,Endorsed,NoReputation,639620,70591599,6821220210,70359080,241,50000000000
335351046537216,411217348853760,496749,494760,411,189,Endorsed,NoReputation,1928827,2137622,5449860,0,241,12500000000
411217348853760,385928581414912,4526,3519,726,504,Endorsed,Endorsed,1808610,10594308,4873880,0,241,1000000000
400222232576000,384829069787136,2134,134,220,80,Endorsed,NoReputation,4114042,18307480,2932000,14104912,241,500000000
384829069787136,400222232576000,1009,9,328,184,Endorsed,NoReputation,2251723,70587500,2186000,70359080,241,50000000000
384829069787136,400222232576000,1084,84,328,184,Endorsed,NoReputation,2251587,70587145,2186000,70359080,241,50000000000
385928581414912,400222232576000,2652,1651,328,184,Endorsed,NoReputation,1391817,70586276,2188186,70359080,241,50000000000
411217348853760,384829069787136,50188,48068,220,80,Endorsed,NoReputation,1808149,18306549,3107920,14104912,241,500000000
335351046537216,400222232576000,1001,1,328,184,Endorsed,NoReputation,1926783,70585126,2186000,70359080,241,50000000000
384829069787136,400222232576000,1044,44,328,184,Endorsed,NoReputation,2250536,70584399,2186000,70359080,241,50000000000
384829069787136,400222232576000,1020,20,328,184,Endorsed,NoReputation,2250451,70584176,2186000,70359080,241,50000000000
384829069787136,400222232576000,1003,3,328,184,Endorsed,NoReputation,2250075,70583193,2186000,70359080,241,50000000000
384829069787136,400222232576000,1001,1,328,184,Endorsed,NoReputation,2250000,70582997,2186000,70359080,241,50000000000
400222232576000,335351046537216,1120,120,384,240,Endorsed,NoReputation,4109257,2954448,2560000,0,241,25000000000
335351046537216,400222232576000,1064,64,328,184,Endorsed,NoReputation,1925982,70582680,2186000,70359080,241,50000000000
400222232576000,368336395370496,5558597,5557714,290,210,Endorsed,NoReputation,4109060,443538,1706839,0,241,1500000000
384829069787136,400222232576000,1001,1,328,184,Endorsed,NoReputation,2249775,70582408,2186000,70359080,241,50000000000
384829069787136,400222232576000,1010,10,328,184,Endorsed,NoReputation,2249417,70581471,2186000,70359080,241,50000000000
384829069787136,400222232576000,1007,7,328,184,Endorsed,NoReputation,2248859,70580012,2186000,70359080,241,50000000000
400222232576000,368336395370496,3625084,3624508,250,170,Endorsed,NoReputation,4107084,443520,959616,0,241,1500000000
385928581414912,400222232576000,460442,458984,328,184,Endorsed,NoReputation,1390137,70579178,3187188,70359080,241,50000000000
384829069787136,400222232576000,1004,4,328,184,Endorsed,NoReputation,2248340,70578656,2186000,70359080,241,50000000000
385928581414912,400222232576000,2206,1205,408,264,Endorsed,NoReputation,1390001,70578602,2722720,70359080,241,50000000000
335351046537216,400222232576000,2199,1198,328,184,Endorsed,NoReputation,1924220,70577297,2188186,70359080,241,50000000000
384829069787136,400222232576000,1070,70,328,184,Endorsed,NoReputation,2247732,70577067,2186000,70359080,241,50000000000
384829069787136,400222232576000,1003,3,328,184,Endorsed,NoReputation,2247642,70576831,2186000,70359080,241,50000000000
335351046537216,411217348853760,1033256,1030196,302,80,Endorsed,NoReputation,1923495,2137131,6159780,0,241,12500000000
411217348853760,384829069787136,6131,4121,220,80,Endorsed,NoReputation,1804757,18303684,2946660,14104912,241,500000000
384829069787136,400222232576000,1001,1,328,184,Endorsed,NoReputation,2246893,70574869,2186000,70359080,241,50000000000
411217348853760,385928581414912,7454,6442,422,200,Endorsed,Endorsed,1804630,10592875,2846756,0,241,1000000000
385928581414912,400222232576000,1229,229,328,184,Endorsed,NoReputation,1390007,70574344,2186000,70359080,241,50000000000
384829069787136,335351046537216,1917,917,384,240,Endorsed,NoReputation,2246658,2954091,2560000,0,241,25000000000
411217348853760,384829069787136,22107,20057,220,80,Endorsed,NoReputation,1805416,18303386,3005300,14104912,241,500000000
384829069787136,400222232576000,1023,23,328,184,Endorsed,NoReputation,2246489,70573812,2186000,70359080,241,50000000000
400222232576000,335351046537216,1013,13,384,240,Endorsed,NoReputation,4102190,2954023,2560000,0,241,25000000000
335351046537216,400222232576000,1076,76,328,184,Endorsed,NoReputation,1922368,70571637,2186000,70359080,241,50000000000
385928581414912,400222232576000,91021,89932,328,184,Endorsed,NoReputation,1389238,70571088,2380554,70359080,241,50000000000
400222232576000,368336395370496,4066,4066,290,210,Endorsed,NoReputation,4100801,443462,0,0,241,1500000000
335351046537216,400222232576000,1118,118,328,184,Endorsed,NoReputation,1922006,70570529,2186000,70359080,241,50000000000
384829069787136,400222232576000,1015,15,328,184,Endorsed,NoReputation,2244082,70567508,2186000,70359080,241,50000000000
384829069787136,400222232576000,1038,38,328,184,Endorsed,NoReputation,2243728,70566582,2186000,70359080,241,50000000000
411217348853760,373833953509376,1206809,1205104,224,80,Endorsed,NoReputation,1803194,8875894,2545565,5915266,241,42401858500
384829069787136,400222232576000,1020,20,328,184,Endorsed,NoReputation,2243670,70566431,2186000,70359080,241,50000000000
