incoming_channel_id,outgoing_channel_id,amount_in_msat,amount_out_msat,expiry_in_height,expiry_out_height,incoming_endorsed,forwarding_outcome,incoming_revenue,outgoing_reputation,htlc_risk,in_flight_risk,slots_available,liquidity_available
363938348859392,345246651187200,373020,371835,224,184,Unendorsed,Unendorsed,171315,916162,1769205,0,241,750000000
363938348859392,345246651187200,174621,173535,269,229,Unendorsed,Unendorsed,171054,916704,1947198,0,241,750000000
345246651187200,363938348859392,2939,1939,120,80,Unendorsed,Unendorsed,148503,727973,800000,0,241,500000000
363938348859392,345246651187200,4867,3866,269,229,Unendorsed,Unendorsed,171874,917226,1794793,0,241,750000000
363938348859392,345246651187200,25033,24022,269,229,Unendorsed,Unendorsed,172587,918099,1812723,0,241,750000000
363938348859392,352943232581632,3313192,3312189,264,224,Unendorsed,NoResources,173215,41974,1765280,0,0,0
363938348859392,346346162814976,56818643,56812530,264,224,Unendorsed,Unendorsed,169808,34412,10758880,0,241,1000000000
363938348859392,345246651187200,126366,125304,260,220,Unendorsed,Unendorsed,169126,917113,1840446,0,241,750000000
345246651187200,363938348859392,5699,4699,120,80,Unendorsed,Unendorsed,145971,726276,800000,0,241,500000000
345246651187200,363938348859392,56822,55822,120,80,Unendorsed,Unendorsed,146693,727162,800000,0,241,500000000
345246651187200,363938348859392,13803,12803,120,80,Unendorsed,Unendorsed,146657,727735,800000,0,241,500000000
363938348859392,352943232581632,2115,1115,368,328,Unendorsed,NoResources,168051,41784,2453000,0,0,0
345246651187200,363938348859392,562423,561423,120,80,Unendorsed,Unendorsed,146664,728325,800000,0,241,500000000
363938348859392,345246651187200,78057,77019,344,304,Unendorsed,Unendorsed,165219,914099,2380134,0,241,750000000
363938348859392,345246651187200,205496,204395,269,229,Unendorsed,Unendorsed,165909,914977,1974093,0,241,750000000
363938348859392,346346162814976,50189,49185,280,240,Unendorsed,Unendorsed,166938,34241,1873464,0,241,1000000000
363938348859392,345246651187200,35719,34702,384,344,Unendorsed,Unendorsed,167228,915720,2603520,0,241,750000000
363938348859392,345246651187200,223001,221891,160,120,Unendorsed,Unendorsed,168111,916676,1183260,0,241,750000000
345246651187200,363938348859392,24129,23129,120,80,Unendorsed,Unendorsed,147146,727338,800000,0,241,500000000
345246651187200,363938348859392,29075,28075,120,80,Unendorsed,Unendorsed,147448,728051,800000,0,241,500000000
